,source,date,comment
1684,stiiizy-yelp,2020年5月3日,"Honestly, don't go. I went thinking they're gonna be in stock , I asked for live resin all they had is full grams, then asked for CDT... sameThing she said only full grams. I was forced to buy the last .5G of Lemon Cookies which is nasty (my last choice) and a SATIVA haze for my CDT (I am an Indica guy this was all they had smh ) Wtf why be the flagship store when other shops are more in stock. I drove right to connected cannabis where the prices are the same and they have More selection. All it is is a fancy name brand shop with cute girls in there... that's it other than that save urself the trip n buy stiiizy products from an authorized retailer. I drove from Long Beach and bought nothing, also I tried calling in advance to see if they had what I wanted in stock but they never answer calls, tip for management : hire one person JUST FOR CALLS with all the money you make from overpricing cannabis. Also note to the person who wants to respond to this : I HAVE NO WAY OF REPLYING SO SAVE UR BREATHE I AINT READING UR REPLY #StopCorporatizingWeed"
1685,stiiizy-yelp,2019年9月30日,This place is awesome. Justine was great. Clean and nice place. Would come again. Love it.
1686,stiiizy-yelp,2019年9月28日,Absolutely Loved this place. Dope environment and best pods are always available. Definately coming back soon.
1687,stiiizy-yelp,2021年8月8日,After reading all these reviewed I decided Ill try em a visit let's see how bad it is...Maybe because it was during the beginning of COVID and got long lines and rushed Budtenders BUUUT when I got there it was 10:30am low-key expecting it to be a long line in the parking lot ... nope I walked right it ... walked up the cool Lady with the iPad ready to scan my ID ..she put me in the system she was super chill and friendly ...No I am not a BOT I am your local LB 420 smoker I really wanted to see if it was that bad ... and mainly for a big red stiiizy battery... continuing... She told me I could use my phone inside and for the weekly deals and I walked up in inside and It was beautiful inside and I would say lots of budtenders in like pairs of two all having Conversation all good vibes I walked all the way down got rung up by a chill Guy ..He got me my big red stiiizy and my full blue dream and a gold Battery and not bad not bad ... and walked out and had some hot dogs with bacon... I had a good experience I'll be coming back i don't what these other reviews were talking about ...alr peace ..
1688,stiiizy-yelp,2019年9月7日,This is what all dispensaries should strive to be. Stiiizy retail store is changing the game. They have every flavor  in pods a new line of flower and edibles and the daily deals you can't beat definitely will be returning soon!
1689,stiiizy-yelp,2020年8月4日,"The place is very nice and clean. The workers are very friendly. However I bought a pod gram size,  and i refilled the pod but the full gram did not fit into the pod. Meaning Stiiizy pods are not grams but sold as grams. I'm wondering if we're getting jacked."
1690,stiiizy-yelp,2020年11月9日,"loveeeee it heree! especially Jessica, she was super helpful this morning and made it so easy especially since I forgot to order an item, she made sure I was all taken care of :)"
1691,stiiizy-yelp,2020年4月12日,i'm just upset because i spent $300+ at this location and the f**ing budtender sells me weed that was packaged 4 months ago??!! why are you selling wack ass dry ass weed from 4 months ago!!!!???? never again going here
1692,stiiizy-yelp,2020年4月28日,"I'm giving a one star on the service not the product. The lady that was assisted us today acted as if we were annoying here, that she didn't want to be at work today. She was wearing a pink mask with brown tattoo on eyebrows. Probably lost them from stressing about helping customers. Her ""B!+鈧琱"" like behavior did not provide a great buying experience. I'm not asking her to kiss the customers a$$, just be assistive in a good mood, you are representing stiiizy after all."
1693,stiiizy-yelp,2020年12月8日,Last week I Had a wonderful experience with the budtender named Carlos. He was everything that my husband and I were looking for. He was extremely knowledgeable on all of the products that they had. He  also worked with our budget and found us some fire  flower based on what we wanted to pay!! We are headed back there now.  See you soon Carlos!
1694,stiiizy-yelp,2020年5月30日,"Large selection, though you want to make sure to get your product on days that aren't as busy otherwise you're going to get told that a lot of their product is sold out. Order online before you go pick it up, trust me... COVID19 lines are super long, might as well just stand in one line to get your order, than to stand in one line to get in, and then another line to get to a cashier."
1695,stiiizy-yelp,2019年10月20日,"Terrible service. The ""manager"" was nice enough until I'm leaving and I check my receipt and she charged me the wrong vape. Twice as much money and she couldn't refund me ! I really wasn't interested in store credit because I live so far away. She couldn't do anything really to fix it. Terrible policy for a mistake she made ! Never coming back."
